user_id,NewUsed,vin,StockNumber,Model,year,Trim,miles,EngineDescription,Cylinder,fuel,Transmission,price,color,InteriorColor,Options,Description,image
477262,U,JN8AS5MV0BW287796,16-58,Rogue,2011,S AWD 4dr Crossover,87000,2.5L I4,2.5L I4,Gasoline,CVT,9999,Maroon,Charcoal,,"Remote start, new tires. Financing is available for ALL credit situations! We are Better Business Bureau certified and our mission is pretty simple. We buy quality cars, trucks, and suv's and make them even nicer! We spend a lot of time and money looking around the north east to ensure that you're getting the highest quality available. We're a small family owned dealership that understands the importance of great customer service! Come experience the way used car buying should be. We stand behind all of our vehicles and we also offer Extended Warranties at discounted rates! Advertised price is cash or A1 credit price. Check us out at www.blackjacksauto.com. Call (315) 668-5167 or text (315) 247-0817","http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761377777.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761377848.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378045.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378276.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378439.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378579.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378650.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378662.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378696.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378798.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378826.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378835.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378842.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378877.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378880.jpg?dt=081620161814,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/4769549/761378919.jpg?dt=081620161814"
1005831,U,1G6DM57T460188455,128081216,CTS,2006,Base 4dr Sedan w/2.8L,111351,2.8L V6,2.8L V6,Gasoline,Automatic 5-Speed,8575,Tan,Tan,,,"http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791776/757998243.jpg?dt=081320160126,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791776/757998244.jpg?dt=081320160126,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791776/757998247.jpg?dt=081320160126,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791776/757998249.jpg?dt=081320160126,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791776/757998251.jpg?dt=081320160126,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791776/757998255.jpg?dt=081320160126,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791776/757998257.jpg?dt=081320160126,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791776/757998260.jpg?dt=081320160126,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791776/757998262.jpg?dt=081320160126"
1005831,U,1J8FF47W67D325306,128081216,Compass,2007,Sport 4x4 4dr SUV,209273,2.4L I4,2.4L I4,Gasoline,CVT,5600,Blue,Gray,,"SPECIAL!!!!!!!!!!!!!! CASH PRICE:  $3,950","http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001459.jpg?dt=081220162144,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001461.jpg?dt=081220162144,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001462.jpg?dt=081220162144,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001463.jpg?dt=081220162144,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001465.jpg?dt=081220162144,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001466.jpg?dt=081220162144,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001467.jpg?dt=081220162144,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001468.jpg?dt=081220162144,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001469.jpg?dt=081220162144,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791803/758001470.jpg?dt=081220162144"
1005831,U,2G2WS522451241737,128081216,Grand Prix,2005,GT 4dr Sedan,84431,3.8L V6,3.8L V6,Gasoline,Automatic 4-Speed,6895,Blue,Gray,,,"http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005963.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005964.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005965.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005966.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005967.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005968.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005969.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005970.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005971.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005972.jpg?dt=081220162130,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4791879/758005973.jpg?dt=081220162130"
1005831,U,WDBNG75JXYA044779,128081216,S-Class,2000,S500 4dr Sedan,126426,5.0L V8,5.0L V8,Gasoline,Automatic 5-Speed,7750,Silver,Gray,,,"http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008614.jpg?dt=081220162157,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008616.jpg?dt=081220162157,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008618.jpg?dt=081220162157,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008619.jpg?dt=081220162157,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008621.jpg?dt=081220162157,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008622.jpg?dt=081220162157,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008624.jpg?dt=081220162157,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008627.jpg?dt=081220162157,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008629.jpg?dt=081220162157,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792307/758008631.jpg?dt=081220162157"
1005831,U,2FMEK62C69BB02372,128081216,Flex,2009,SEL AWD Crossover 4dr,91926,3.5L V6,3.5L V6,Gasoline,Automatic 6-Speed,14995,Silver,Gray,,CASH PRICE 11950!!!!!!!!!!!!,"http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792431/758017127.jpg?dt=081320160117,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792431/758017128.jpg?dt=081320160117,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792431/758017130.jpg?dt=081320160117,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792431/758017132.jpg?dt=081320160117,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792431/758017136.jpg?dt=081320160117,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792431/758017138.jpg?dt=081320160117,http://dxsdcl7y7vn9x.cloudfront.net/3/1005831/4792431/758017140.jpg?dt=081320160117"
1009056,U,NM0LS7DN6CT110718,,Transit Connect,2012,Cargo Van XLT 4dr Mini w/Rear Glass,84934,2.0L I4 Natural Aspiration,2.0L I4,Gasoline,Automatic 4-Speed,9650,White,Gray,,"Great little cargo van, great fuel economy, power windows, power locks airconditioning","http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5093536/766957294.jpg?dt=083020161707,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5093536/766957309.jpg?dt=083020161707,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5093536/766957327.jpg?dt=083020161707,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5093536/766957368.jpg?dt=083020161707,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5093536/766957403.jpg?dt=083020161707,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5093536/766957441.jpg?dt=083020161707,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5093536/766957453.jpg?dt=083020161707,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5093536/766957455.jpg?dt=083020161707"
1003506,U,1J4BA5H18AL140193,100116A,Wrangler Unlimited,2010,Sahara 4x4 4dr SUV,121500,3.8L V6 Natural Aspiration,3.8L V6,Gasoline,Automatic 4-Speed,21995,Blue,Gray,,"Loaded, power windows and locks. Touch screen navigation. JKS Custom package. Electric winch. Over size wheels and suspension package. Removable hardtop","http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793947572.jpg?dt=100620162112,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793947588.jpg?dt=100620162112,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793947636.jpg?dt=100620162112,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793947841.jpg?dt=100620162112,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793947879.jpg?dt=100620162112,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793947937.jpg?dt=100620162112,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793947971.jpg?dt=100620162112,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793947979.jpg?dt=100620162112,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793948011.jpg?dt=100620162112,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/5777180/793948123.jpg?dt=100620162112"
1009056,U,2G1WA5EN8A1125724,,Impala,2010,LS 4dr Sedan,91046,3.5L V6 Natural Aspiration,3.5L V6,Flex Fuel,Automatic 4-Speed,6995,White,Black,,ONLY $ 147. A MONTH WITH SALES TAX DOWN !! 0 DOWN SIGN AND DRIVE $166.00,"http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852692/795564215.jpg?dt=101120161827,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852692/795564238.jpg?dt=101120161827,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852692/795564306.jpg?dt=101120161827,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852692/795565171.jpg?dt=101120161827,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852692/795565186.jpg?dt=101120161827,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852692/795565304.jpg?dt=101120161827,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852692/795565334.jpg?dt=101120161827,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852692/795565364.jpg?dt=101120161827,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852692/795565393.jpg?dt=101120161827"
1009056,U,1G1PL5SC9C7279950,,Cruze,2012,LT 4dr Sedan w/1LT,70235,1.4L I4 Turbocharger,1.4L I4,Gasoline,Manual 6-Speed,8950,Black,Black,,,"http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795566540.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795566567.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795566619.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795566724.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795566782.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795566797.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795566820.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795566842.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795567165.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795567242.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795567276.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795567287.jpg?dt=101120162047,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5852749/795567546.jpg?dt=101120162047"
1009056,U,WBAEW53474PN35434,,3 Series,2004,330xi AWD 4dr Sedan,124500,3.0L I6 Natural Aspiration,3.0L I6,Gasoline,Automatic 5-Speed,6750,Gray,Gray,,"Very nice rust free all wheel drive BMW!!! Fully loaded, moonroof !!!","http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798292749.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798292775.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798292817.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798292872.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798292926.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798293527.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798298446.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798298464.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798298487.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798298662.jpg?dt=101820161752,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/5972469/798298693.jpg?dt=101820161752"
477262,U,1J4PN2GK9AW159837,16-74,Liberty,2010,Sport 4x4 4dr SUV,105950,3.7L V6,3.7L V6,Gasoline,Automatic 4-Speed,9399,Red,Black,,"New tires, PA vehicle! Financing is available for ALL credit situations! We are Better Business Bureau certified and our mission is pretty simple. We buy quality cars, trucks, and suv's and make them even nicer! We spend a lot of time and money looking around the north east to ensure that you're getting the highest quality available. We're a small family owned dealership that understands the importance of great customer service! Come experience the way used car buying should be. We stand behind all of our vehicles and we also offer Extended Warranties at discounted rates! Advertised price is cash or A1 credit price. Check us out at www.blackjacksauto.com. Call (315) 668-5167 or text (315) 247-0817","http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519556.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519675.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519743.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519797.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519830.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519832.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519837.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519869.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519871.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519873.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519876.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519884.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519890.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519897.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519908.jpg?dt=103120162015,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6208451/804519929.jpg?dt=103120162015"
477262,U,KNALD124065099337,16-73,Amanti,2006,Base 4dr Sedan,80245,3.5L V6,3.5L V6,Gasoline,Automatic 5-Speed,5799,Black,Black,,"Financing is available for ALL credit situations! We are Better Business Bureau certified and our mission is pretty simple. We buy quality cars, trucks, and suv's and make them even nicer! We spend a lot of time and money looking around the north east to ensure that you're getting the highest quality available. We're a small family owned dealership that understands the importance of great customer service! Come experience the way used car buying should be. We stand behind all of our vehicles and we also offer Extended Warranties at discounted rates! Advertised price is cash or A1 credit price. Check us out at www.blackjacksauto.com. Call (315) 668-5167 or text (315) 247-0817","http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348536.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348553.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348571.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348596.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348619.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348637.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348651.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348664.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348678.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348690.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348702.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348729.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348764.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348779.jpg?dt=110220162113,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6249258/805348793.jpg?dt=110220162113"
477262,U,2CNFLEEW1A6286053,,Equinox,2010,LT AWD 4dr SUV w/1LT,77488,2.4L I4,2.4L I4,Gasoline,Automatic 6-Speed,11099,Pewter,Black,,"Financing is available for ALL credit situations! We are Better Business Bureau certified and our mission is pretty simple. We buy quality cars, trucks, and suv's and make them even nicer! We spend a lot of time and money looking around the north east to ensure that you're getting the highest quality available. We're a small family owned dealership that understands the importance of great customer service! Come experience the way used car buying should be. We stand behind all of our vehicles and we also offer Extended Warranties at discounted rates! Advertised price is cash or A1 credit price. Check us out at www.blackjacksauto.com. Call (315) 668-5167 or text (315) 247-0817","http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163703.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163705.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163707.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163709.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163712.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163715.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163719.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163722.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163725.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163729.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163734.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163767.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163771.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163774.jpg?dt=110420161825,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6290689/806163777.jpg?dt=110420161825"
1009056,U,1B3CC4FBXAN157979,,Avenger,2010,SXT 4dr Sedan,52320,2.4L I4 Natural Aspiration,2.4L I4,Gasoline,Automatic 4-Speed,7770,Blue,Black,,Only $177. A month with tax down !!! Just like new!! Only 52000 miles,"http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806896854.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806898565.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806900899.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806902179.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806903440.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806903788.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806903919.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806904059.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806904073.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806904083.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806904224.jpg?dt=110720161855,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329590/806904273.jpg?dt=110720161855"
1009056,U,1C4NJDBB4DD231782,,Compass,2013,Sport 4x4 4dr SUV,38873,2.4L I4 Natural Aspiration,2.4L I4,Gasoline,CVT,15850,White,Black,,,"http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329735/806906947.jpg?dt=110720162006,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329735/806906954.jpg?dt=110720162006,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329735/806907023.jpg?dt=110720162006,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329735/806907047.jpg?dt=110720162006,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329735/806907065.jpg?dt=110720162006,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329735/806907086.jpg?dt=110720162006,http://dxsdcl7y7vn9x.cloudfront.net/3/1009056/6329735/806907124.jpg?dt=110720162006"
477262,U,1C3LC66K77N659016,16-75,Sebring,2007,Limited 4dr Sedan,57080,2.4L I4,2.4L I4,Gasoline,Automatic 4-Speed,6699,Black,Black,,"Financing is available for ALL credit situations! We are Better Business Bureau certified and our mission is pretty simple. We buy quality cars, trucks, and suv's and make them even nicer! We spend a lot of time and money looking around the north east to ensure that you're getting the highest quality available. We're a small family owned dealership that understands the importance of great customer service! Come experience the way used car buying should be. We stand behind all of our vehicles and we also offer Extended Warranties at discounted rates! Advertised price is cash or A1 credit price. Check us out at www.blackjacksauto.com. Call (315) 668-5167 or text (315) 247-0817","http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920577.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920588.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920620.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920630.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920633.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920637.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920638.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920642.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920645.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920528.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920647.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920552.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920534.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920545.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920529.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920532.jpg?dt=110720162106,http://dxsdcl7y7vn9x.cloudfront.net/3/477262/6329808/806920536.jpg?dt=110720162106"
1003506,U,1J4GL58K76W238095,,Liberty,2006,Limited 4dr SUV 4WD,129000,3.7L V6 Natural Aspiration,3.7L V6,Gasoline,Automatic 4-Speed,6495,Blue,Gray,,"Nice options. Moon roof, heated leather seats, alloy wheels. CD player. Power locks, windows, mirrors.","http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342020.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342034.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342047.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342324.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342367.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342428.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342449.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342462.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342482.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342553.jpg?dt=111820162041,http://dxsdcl7y7vn9x.cloudfront.net/3/1003506/6553921/811342645.jpg?dt=111820162116"
295109,U,YV1NC62D44J060129,393,C70,2004,HPT 2dr Turbo Convertible,67731,2.3L I5 Turbo,2.3L I5,Gasoline,,7655,RED,TAN LEATHER,,,"http://dxsdcl7y7vn9x.cloudfront.net/3/295109/6600115/812199568.jpg?dt=112120161826,http://dxsdcl7y7vn9x.cloudfront.net/3/295109/6600115/812199577.jpg?dt=112120161826,http://dxsdcl7y7vn9x.cloudfront.net/3/295109/6600115/812199588.jpg?dt=112120161826,http://dxsdcl7y7vn9x.cloudfront.net/3/295109/6600115/812199597.jpg?dt=112120161826,http://dxsdcl7y7vn9x.cloudfront.net/3/295109/6600115/812199608.jpg?dt=112120161826,http://dxsdcl7y7vn9x.cloudfront.net/3/295109/6600115/812199616.jpg?dt=112120161826,http://dxsdcl7y7vn9x.cloudfront.net/3/295109/6600115/812199626.jpg?dt=112120161826"
